Coder Name,Year,Category,Catalogue Number,Title,Advertiser,Product,Company,Country,Prize Description,Prize code,Video Name,Link to Asset,ID,Character ID,Asset Name,Character Name,Character Description,Character Prominence,Age,Age Specify,Character Sex,Character Gender,LGBTQ+,Animated Character,Animated Character - Specify,Race,Race Specify,Physical Disability,Cognitive Disability,Communication Disability,Activity,Tech,Setting,Vehicle,Shopping,Driving,Cleaning,Cooking,Working,Socializing,Nothing,EatingDrinking,Exercising,Other Activity,Activity Other Specify,Location,Kitchen,Office,Car,Store,Outdoors,Living Room,Restaurant/Bar,Gym,Bedroom,Bathroom,Sporting Event,Classroom/School,Other Setting,Other Setting Specify,Sexually Revealing Clothing,State of Nudity,State of Nudity Specify,Shown as Body Part,Verbally Sexual Objectification,Intelligence,Funny,Occupation Shown,Occupation,Leader,Authority,Body Type,Entry Type,Body Type Other,Disordered/Restrictive Eating,Self Injury,Negative Talk,Body Modification,Visual Shame,Verbal Shame,Sizeist slurs,Punchline,Denied Personal Opportunities,Denied Professional Opportunities,Other Prejudice,Other Prejudice Specify,Lazy,Slow,Stupid,Loser,Inactive,Poorly dressed,Character Funny,Jolly,Clumsy,Alone,Comic Relief,Sidekick,Mamma Hen,Nympho,Fat to Fit Stereotype,Inspiration porn,view_video,vatic_link,file_name,char_montage
,2008.0,A03,A03/017,SKYTROOP,FOSTER'S GROUP,CARLTON DRAUGHT BEER,CLEMENGER BBDO MELBOURNE,AUSTRALIA,Bronze Lion,1.0,2008_Film_A03_017_SKYTROOP_758,,758.0,7.0,,,,,8.0,,,,,,,1.0,,,,,10.0,0.0,nothing,10.0,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008_Film_A03_017_SKYTROOP_758.mp4,
,2008.0,A03,A03/017,SKYTROOP,FOSTER'S GROUP,CARLTON DRAUGHT BEER,CLEMENGER BBDO MELBOURNE,AUSTRALIA,Bronze Lion,1.0,2008_Film_A03_017_SKYTROOP_758,,758.0,6.0,,,,,5.0,,,,,,,2.0,,,,,10.0,0.0,working,10.0,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008_Film_A03_017_SKYTROOP_758.mp4,
,2008.0,A03,A03/017,SKYTROOP,FOSTER'S GROUP,CARLTON DRAUGHT BEER,CLEMENGER BBDO MELBOURNE,AUSTRALIA,Bronze Lion,1.0,2008_Film_A03_017_SKYTROOP_758,,758.0,9.0,,,,,6.0,,,,,,,1.0,,,,,10.0,0.0,other,10.0,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,1.0,3.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008_Film_A03_017_SKYTROOP_758.mp4,
,2008.0,A03,A03/017,SKYTROOP,FOSTER'S GROUP,CARLTON DRAUGHT BEER,CLEMENGER BBDO MELBOURNE,AUSTRALIA,Bronze Lion,1.0,2008_Film_A03_017_SKYTROOP_758,,758.0,8.0,,,,,8.0,,,,,,,1.0,,,,,10.0,0.0,nothing,10.0,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,3.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008_Film_A03_017_SKYTROOP_758.mp4,
,2008.0,A03,A03/018,BREWTOPIA,FOSTER'S GROUP,PURE BLONDE BEER,CLEMENGER BBDO MELBOURNE,AUSTRALIA,,0.0,2008_Film_A03_018_BREWTOPIA_759,,759.0,1.0,,,,,4.0,,,,,,,1.0,,,,,6.0,0.0,5.0,10.0,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008_Film_A03_018_BREWTOPIA_759.mp4,
,2008.0,A03,A03/018,BREWTOPIA,FOSTER'S GROUP,PURE BLONDE BEER,CLEMENGER BBDO MELBOURNE,AUSTRALIA,,0.0,2008_Film_A03_018_BREWTOPIA_759,,759.0,0.0,,,,,4.0,,,,,,,1.0,,,,,6.0,0.0,5.0,10.0,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008_Film_A03_018_BREWTOPIA_759.mp4,
,2008.0,A03,A03/018,BREWTOPIA,FOSTER'S GROUP,PURE BLONDE BEER,CLEMENGER BBDO MELBOURNE,AUSTRALIA,,0.0,2008_Film_A03_018_BREWTOPIA_759,,759.0,3.0,,,,,4.0,,,,,,,1.0,,,,,7.0,0.0,5.0,10.0,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008_Film_A03_018_BREWTOPIA_759.mp4,
,2008.0,A03,A03/018,BREWTOPIA,FOSTER'S GROUP,PURE BLONDE BEER,CLEMENGER BBDO MELBOURNE,AUSTRALIA,,0.0,2008_Film_A03_018_BREWTOPIA_759,,759.0,2.0,,,,,4.0,,,,,,,1.0,,,,,7.0,0.0,5.0,10.0,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008_Film_A03_018_BREWTOPIA_759.mp4,
,2008.0,A03,A03/018,BREWTOPIA,FOSTER'S GROUP,PURE BLONDE BEER,CLEMENGER BBDO MELBOURNE,AUSTRALIA,,0.0,2008_Film_A03_018_BREWTOPIA_759,,759.0,4.0,,,,,6.0,,,,,,,1.0,,,,,2.0,10.0,3.0,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,1.2,1.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008_Film_A03_018_BREWTOPIA_759.mp4,
,2008.0,A15,A15/105,JERRY SEINFELD,HEWLETT-PACKARD,PAVILION ENTERTAINMENT NOTEBOOK COMPUTER,GOODBY SILVERSTEIN & PARTNERS San Francisco,USA,,0.0,2008_Film_A15_105_JERRY SEINFELD_1074,,1074.0,0.0,,,,,8.0,,,,,,,1.0,,,,,7.0,2.0,7.0,10.0,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,0.0,0.0,,1.0,0.0,2.0,3.0,1.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008_Film_A15_105_JERRY SEINFELD_1074.mp4,
,2008.0,A15,A15/106,SERENA WILLIAMS,HEWLETT-PACKARD,PERSONAL COMPUTERS,GOODBY SILVERSTEIN & PARTNERS San Francisco,USA,,0.0,2008_Film_A15_106_SERENA WILLIAMS_1075,,1075.0,0.0,,,,,5.0,,,,,,,3.0,,,,,7.0,2.0,nowhere,10.0,,,,,,,,,,,,11; nowhere,,,,,,,,,,,,,,,1.0,0.0,,1.0,0.0,2.0,3.0,1.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008_Film_A15_106_SERENA WILLIAMS_1075.mp4,
,2008.0,A19,A19/222,NO LOOK,NATIONAL BASKETBALL ASSOCIATION,2007 NBA PLAYOFFS,GOODBY SILVERSTEIN & PARTNERS San Francisco,USA,,0.0,2008_Film_A19_222_NO LOOK_1091,,1091.0,0.0,,,,,5.0,,,,,,,1.0,,,,,7.0,0.0,14.0,10.0,,,,,,,,,,,,other- sports arena,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008_Film_A19_222_NO LOOK_1091.mp4,
,2008.0,A19,A19/222,NO LOOK,NATIONAL BASKETBALL ASSOCIATION,2007 NBA PLAYOFFS,GOODBY SILVERSTEIN & PARTNERS San Francisco,USA,,0.0,2008_Film_A19_222_NO LOOK_1091,,1091.0,4.0,,,,,5.0,,,,,,,1.0,,,,,other- playing basketball,0.0,14.0,10.0,,,,,,,,,,,,sporting event,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008_Film_A19_222_NO LOOK_1091.mp4,
,2008.0,A02,A02/184,KITCHEN,DIAMOND OF CALIFORNIA,EMERALD NUTS,GOODBY SILVERSTEIN & PARTNERS San Francisco,USA,,0.0,2008_Film_A02_184_KITCHEN_1073,,1073.0,1.0,,,,,6.0,,,,,,,1.0,,,,,10.0,0.0,1.0,10.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008_Film_A02_184_KITCHEN_1073.mp4,
,2008.0,A02,A02/184,KITCHEN,DIAMOND OF CALIFORNIA,EMERALD NUTS,GOODBY SILVERSTEIN & PARTNERS San Francisco,USA,,0.0,2008_Film_A02_184_KITCHEN_1073,,1073.0,0.0,,,,,6.0,,,,,,,1.0,,,,,10.0,0.0,1.0,10.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008_Film_A02_184_KITCHEN_1073.mp4,
,2008.0,A02,A02/184,KITCHEN,DIAMOND OF CALIFORNIA,EMERALD NUTS,GOODBY SILVERSTEIN & PARTNERS San Francisco,USA,,0.0,2008_Film_A02_184_KITCHEN_1073,,1073.0,3.0,,,,,6.0,,,,,,,1.0,,,,,other-building something,,10.0,0.0,,,,,,,,,,,,living room,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008_Film_A02_184_KITCHEN_1073.mp4,
,2008.0,A02,A02/184,KITCHEN,DIAMOND OF CALIFORNIA,EMERALD NUTS,GOODBY SILVERSTEIN & PARTNERS San Francisco,USA,,0.0,2008_Film_A02_184_KITCHEN_1073,,1073.0,2.0,,,,,6.0,,,,,,,1.0,,,,,other-sleeping,,10.0,0.0,,,,,,,,,,,,living room,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008_Film_A02_184_KITCHEN_1073.mp4,
,2008.0,A02,A02/184,KITCHEN,DIAMOND OF CALIFORNIA,EMERALD NUTS,GOODBY SILVERSTEIN & PARTNERS San Francisco,USA,,0.0,2008_Film_A02_184_KITCHEN_1073,,1073.0,5.0,,,,,6.0,,,,,,,1.0,,,,,other-building something,,10.0,0.0,,,,,,,,,,,,living room,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008_Film_A02_184_KITCHEN_1073.mp4,
,2008.0,A02,A02/184,KITCHEN,DIAMOND OF CALIFORNIA,EMERALD NUTS,GOODBY SILVERSTEIN & PARTNERS San Francisco,USA,,0.0,2008_Film_A02_184_KITCHEN_1073,,1073.0,4.0,,,,,3.0,,,,,,,1.0,,,,,other-building something,,10.0,0.0,,,,,,,,,,,,living room,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008_Film_A02_184_KITCHEN_1073.mp4,
,2008.0,A02,A02/184,KITCHEN,DIAMOND OF CALIFORNIA,EMERALD NUTS,GOODBY SILVERSTEIN & PARTNERS San Francisco,USA,,0.0,2008_Film_A02_184_KITCHEN_1073,,1073.0,7.0,,,,,1.0,,,,,,,1.0,,,,,other-building something,,10.0,10.0,,,,,,,,,,,,living room,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008_Film_A02_184_KITCHEN_1073.mp4,
,2008.0,A15,A15/011,STUFFED,APPLE,MAC,TBWA\MEDIA ARTS LAB Los Angeles,USA,,0.0,2008_Film_A15_011_STUFFED_272,,272.0,1.0,,,,,6.0,,,,,,,1.0,,,,,6.0,0.0,studio,10.0,,,,,,,,,,,,11-studio,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008_Film_A15_011_STUFFED_272.mp4,
,2008.0,A15,A15/011,STUFFED,APPLE,MAC,TBWA\MEDIA ARTS LAB Los Angeles,USA,,0.0,2008_Film_A15_011_STUFFED_272,,272.0,0.0,,,,,5.0,,,,,,,1.0,,,,,6.0,0.0,studio,10.0,,,,,,,,,,,,11-studio,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,2.0,0.0,1.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008_Film_A15_011_STUFFED_272.mp4,
,2008.0,A16,A16/008,STANDOFF,"TOYS ""R"" US",TOYS,HILL HOLLIDAY Boston,USA,,0.0,2008_Film_A16_008_STANDOFF_352,,352.0,10.0,,,,,10.0,,,,,,,1.0,,,,,other,0.0,5.0,10.0,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,0.0,1.0,,0.0,0.0,0.0,1.0,10.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008_Film_A16_008_STANDOFF_352.mp4,
,2008.0,A16,A16/008,STANDOFF,"TOYS ""R"" US",TOYS,HILL HOLLIDAY Boston,USA,,0.0,2008_Film_A16_008_STANDOFF_352,,352.0,13.0,,,,,1.0,,,,,,,1.0,,,,,6.0,0.0,6.0,10.0,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,10.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008_Film_A16_008_STANDOFF_352.mp4,
,2008.0,A16,A16/008,STANDOFF,"TOYS ""R"" US",TOYS,HILL HOLLIDAY Boston,USA,,0.0,2008_Film_A16_008_STANDOFF_352,,352.0,12.0,,,,,1.0,,,,,,,1.0,,,,,6.0,0.0,6.0,10.0,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,10.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008_Film_A16_008_STANDOFF_352.mp4,
,2008.0,A16,A16/008,STANDOFF,"TOYS ""R"" US",TOYS,HILL HOLLIDAY Boston,USA,,0.0,2008_Film_A16_008_STANDOFF_352,,352.0,1.0,,,,,9.0,,,,,,,9.0,,,,,5.0,2.0,5.0,2.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008_Film_A16_008_STANDOFF_352.mp4,
,2008.0,A16,A16/008,STANDOFF,"TOYS ""R"" US",TOYS,HILL HOLLIDAY Boston,USA,,0.0,2008_Film_A16_008_STANDOFF_352,,352.0,0.0,,,,,9.0,,,,,,,9.0,,,,,5.0,2.0,5.0,2.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008_Film_A16_008_STANDOFF_352.mp4,
,2008.0,A16,A16/008,STANDOFF,"TOYS ""R"" US",TOYS,HILL HOLLIDAY Boston,USA,,0.0,2008_Film_A16_008_STANDOFF_352,,352.0,2.0,,,,,6.0,,,,,,,3.0,,,,,5.0,0.0,5.0,10.0,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008_Film_A16_008_STANDOFF_352.mp4,
,2008.0,A16,A16/008,STANDOFF,"TOYS ""R"" US",TOYS,HILL HOLLIDAY Boston,USA,,0.0,2008_Film_A16_008_STANDOFF_352,,352.0,5.0,,,,,5.0,,,,,,,9.0,,,,,5.0,0.0,5.0,10.0,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008_Film_A16_008_STANDOFF_352.mp4,
,2008.0,A16,A16/008,STANDOFF,"TOYS ""R"" US",TOYS,HILL HOLLIDAY Boston,USA,,0.0,2008_Film_A16_008_STANDOFF_352,,352.0,7.0,,,,,5.0,,,,,,,1.0,,,,,5.0,0.0,5.0,10.0,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008_Film_A16_008_STANDOFF_352.mp4,
,2008.0,A16,A16/008,STANDOFF,"TOYS ""R"" US",TOYS,HILL HOLLIDAY Boston,USA,,0.0,2008_Film_A16_008_STANDOFF_352,,352.0,6.0,,,,,5.0,,,,,,,3.0,,,,,5.0,0.0,5.0,10.0,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008_Film_A16_008_STANDOFF_352.mp4,
,2008.0,A16,A16/008,STANDOFF,"TOYS ""R"" US",TOYS,HILL HOLLIDAY Boston,USA,,0.0,2008_Film_A16_008_STANDOFF_352,,352.0,9.0,,,,,5.0,,,,,,,1.0,,,,,5.0,0.0,5.0,10.0,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008_Film_A16_008_STANDOFF_352.mp4,
,2008.0,A16,A16/008,STANDOFF,"TOYS ""R"" US",TOYS,HILL HOLLIDAY Boston,USA,,0.0,2008_Film_A16_008_STANDOFF_352,,352.0,8.0,,,,,5.0,,,,,,,3.0,,,,,5.0,0.0,5.0,10.0,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008_Film_A16_008_STANDOFF_352.mp4,
,2008.0,B01,B01/097,SWEAR JAR,ANHEUSER BUSCH,BUD LIGHT,DDB CHICAGO,USA,Silver Lion,1.0,2008_Film_B01_097_SWEAR JAR_1184,,1184.0,13.0,,,,,5.0,,,,,,,1.0,,,,,5.0,2.0,2.0,10.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,3.0,3.0,1.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008_Film_B01_097_SWEAR JAR_1184.mp4,
,2008.0,B01,B01/097,SWEAR JAR,ANHEUSER BUSCH,BUD LIGHT,DDB CHICAGO,USA,Silver Lion,1.0,2008_Film_B01_097_SWEAR JAR_1184,,1184.0,1.0,,,,,4.0,,,,,,,1.0,,,,,5.0,0.0,socializing,10.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,3.0,1.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008_Film_B01_097_SWEAR JAR_1184.mp4,
,2008.0,B01,B01/097,SWEAR JAR,ANHEUSER BUSCH,BUD LIGHT,DDB CHICAGO,USA,Silver Lion,1.0,2008_Film_B01_097_SWEAR JAR_1184,,1184.0,0.0,,,,,5.0,,,,,,,1.0,,,,,5.0,0.0,socializing,10.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,3.0,3.0,1.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008_Film_B01_097_SWEAR JAR_1184.mp4,
,2008.0,B01,B01/097,SWEAR JAR,ANHEUSER BUSCH,BUD LIGHT,DDB CHICAGO,USA,Silver Lion,1.0,2008_Film_B01_097_SWEAR JAR_1184,,1184.0,3.0,,,,,10.0,,,,,,,10.0,,,,,5.0,10.0,2.0,10.0,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,10.0,10.0,,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008_Film_B01_097_SWEAR JAR_1184.mp4,
,2008.0,B01,B01/097,SWEAR JAR,ANHEUSER BUSCH,BUD LIGHT,DDB CHICAGO,USA,Silver Lion,1.0,2008_Film_B01_097_SWEAR JAR_1184,,1184.0,9.0,,,,,7.0,,,,,,,1.0,,,,,5.0,0.0,2.0,10.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,10.0,10.0,,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008_Film_B01_097_SWEAR JAR_1184.mp4,
,2008.0,A24,A24/066,IF INTEGRITY WAS CELEBRITY,DEVON ENERGY,DEVON ENERGY,COLE & WEBER UNITED Seattle,USA,,0.0,2008_Film_A24_066_IF INTEGRITY WAS CELEBRITY_1458,,1458.0,25.0,,,,,4.0,,,,,,,1.0,,,,,6.0,0.0,10.0,10.0,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008_Film_A24_066_IF INTEGRITY WAS CELEBRITY_1458.mp4,
,2008.0,A24,A24/066,IF INTEGRITY WAS CELEBRITY,DEVON ENERGY,DEVON ENERGY,COLE & WEBER UNITED Seattle,USA,,0.0,2008_Film_A24_066_IF INTEGRITY WAS CELEBRITY_1458,,1458.0,26.0,,,,,5.0,,,,,,,3.0,,,,,other,0.0,5.0,10.0,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,2.0,0.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008_Film_A24_066_IF INTEGRITY WAS CELEBRITY_1458.mp4,
,2008.0,A24,A24/066,IF INTEGRITY WAS CELEBRITY,DEVON ENERGY,DEVON ENERGY,COLE & WEBER UNITED Seattle,USA,,0.0,2008_Film_A24_066_IF INTEGRITY WAS CELEBRITY_1458,,1458.0,23.0,,,,,2.0,,,,,,,1.0,,,,,other,0.0,12.0,10.0,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,2.0,0.0,0.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008_Film_A24_066_IF INTEGRITY WAS CELEBRITY_1458.mp4,
,2008.0,A24,A24/066,IF INTEGRITY WAS CELEBRITY,DEVON ENERGY,DEVON ENERGY,COLE & WEBER UNITED Seattle,USA,,0.0,2008_Film_A24_066_IF INTEGRITY WAS CELEBRITY_1458,,1458.0,11.0,,,,,6.0,,,,,,,9.0,,,,,9.0,0.0,5.0,10.0,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,2.0,0.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008_Film_A24_066_IF INTEGRITY WAS CELEBRITY_1458.mp4,
,2008.0,A24,A24/066,IF INTEGRITY WAS CELEBRITY,DEVON ENERGY,DEVON ENERGY,COLE & WEBER UNITED Seattle,USA,,0.0,2008_Film_A24_066_IF INTEGRITY WAS CELEBRITY_1458,,1458.0,15.0,,,,,1.0,,,,,,,1.0,,,,,6.0,0.0,5.0,10.0,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008_Film_A24_066_IF INTEGRITY WAS CELEBRITY_1458.mp4,
,2008.0,A24,A24/066,IF INTEGRITY WAS CELEBRITY,DEVON ENERGY,DEVON ENERGY,COLE & WEBER UNITED Seattle,USA,,0.0,2008_Film_A24_066_IF INTEGRITY WAS CELEBRITY_1458,,1458.0,14.0,,,,,1.0,,,,,,,5.0,,,,,6.0,0.0,5.0,10.0,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008_Film_A24_066_IF INTEGRITY WAS CELEBRITY_1458.mp4,
,2008.0,A24,A24/066,IF INTEGRITY WAS CELEBRITY,DEVON ENERGY,DEVON ENERGY,COLE & WEBER UNITED Seattle,USA,,0.0,2008_Film_A24_066_IF INTEGRITY WAS CELEBRITY_1458,,1458.0,16.0,,,,,1.0,,,,,,,1.0,,,,,6.0,0.0,5.0,10.0,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008_Film_A24_066_IF INTEGRITY WAS CELEBRITY_1458.mp4,
,2008.0,A24,A24/066,IF INTEGRITY WAS CELEBRITY,DEVON ENERGY,DEVON ENERGY,COLE & WEBER UNITED Seattle,USA,,0.0,2008_Film_A24_066_IF INTEGRITY WAS CELEBRITY_1458,,1458.0,18.0,,,,,7.0,,,,,,,1.0,,,,,5.0,0.0,2.0,10.0,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008_Film_A24_066_IF INTEGRITY WAS CELEBRITY_1458.mp4,
,2008.0,A26,A26/033,SEX TALK,PETA,PET SPAYING/NEUTERING AWARENESS,OPTIMUS Santa Monica,USA,,0.0,2008_Film_A26_033_SEX TALK_280,,280.0,1.0,,,,,6.0,,,,,,,1.0,,,,,6.0,10.0,12.0,10.0,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,3.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008_Film_A26_033_SEX TALK_280.mp4,
,2008.0,A26,A26/033,SEX TALK,PETA,PET SPAYING/NEUTERING AWARENESS,OPTIMUS Santa Monica,USA,,0.0,2008_Film_A26_033_SEX TALK_280,,280.0,0.0,,,,,3.0,,,,,,,1.0,,,,,6.0,10.0,12.0,10.0,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008_Film_A26_033_SEX TALK_280.mp4,
