Coder,Asset_Name,Brand,Lead_Country,Year_Produced,Year_Aired,Segment,Agency,Character_Name,Character_Description,Q1_Prominence,Q2_Age,Q2a_Age_SpecifyOther,Q3_Sex,Q4_Gender,Q5_LGBTQ,Q6_Animated,Q6a_Animated_OtherSpecify,Q7_Race_Ethnicity,Q7a_RE_OtherSpecify,Q8_Physical_Disability,Q9_Cognitive_Disability,Q10_Communication_Disability,Q11a_Shopping,Q11b_Driving,Q11c_Cleaning,Q11d_Cooking,Q11e_Working,Q11f_Socializing,Q11g_Nothing,Q11h_Eating/Drinking,Q11i_Exercising,Q11j_Activity Other,Q11j_Activity_Other_Specify,Q12a_Kitchen,Q12b_Office,Q12c_Car,Q12d_Store,Q12e_Outdoors,Q12f_Living Room,Q12g_Restaurant_Bar,Q12h_Gym,Q12i_Bedroom,Q12j_Bathroom,Q12k_Sporting_Event,Q12l_Classroom,Q12m_Location_Other,Q12m_Location_Other_Specify,Q13_Revealing_Clothing,Q14_Nudity,Q14a_Nudity_Other_Specify,Q15_Visually_Objectified,Q16_Verbally_Objectified,Q17_Intelligence,Q18_Humor,Q19_Occupation,Q20_Leader,Q21_Authority,Q22_Body Type,Q22a_Body_Type_Other_Specify,Q23a_Disordered_Eating,Q23b_Selfy_injury,Q23c_NegativeTalk,Q23d_Body_Modification,Q24a_Visual_Shame,Q24b_Verbal_shame,Q24c_Sizeist_Slurs,Q24d_Punchline,Q24e_Denied_Personal_Opportunity,Q24f_Denied_Professional_Opportunity,Q24g_Other_Prejudice,Q24g_Prejudice_Other_Specify,Q25a_Lazy,Q25b_Physically_Slow,Q25c_Stupid,Q25d_Loser,Q25e_Inactive,Q25f_Poorly_Dressed,Q25g_Funny,Q25h_Jolly,Q25i_Clumsy,Q25j_Alone,Q26a_Comic_Relief,Q26b_Sidekick,Q26c_Mamma_Hen,Q26d_Nympho,Q27_Fat_to_Fit,Q28_Inspo_Porn,,Q27. NOTES,,Notes on Dwelling,,,,,,,,,,,,,,,
Melanie,You can't cheer when you're hungry,Snickers,Egypt,2019,2019,Confectionary,BBDO,old man dancing,weird,2,7,,2,Masculine,0,0,,6,,0,0,0,0,0,0,0,0,0,0,0,0,1,celebrating,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Pamela,Mountain Climber,Snickers,Arabia,2019,2019,Confectionary,BBDO,Man screaming,,1,4,,2,Masculine,0,0,,1,,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,,0,0,1,2,0,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Pamela,Snickers Epic Wins (:30),Snickers,Russia,2019,2019,Confectionary,BBDO,Man at bar,,1,4,,2,Masculine,0,0,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,,0,0,3,3,0,1,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Pamela,Snickers Epic Wins (:30),Snickers,Russia,2019,2019,Confectionary,BBDO,DJ,,1,4,,2,Masculine,0,0,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,,0,0,3,3,0,1,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Pamela,Snickers Epic Wins (:30),Snickers,Russia,2019,2019,Confectionary,BBDO,Man in pool,,1,4,,2,Masculine,0,0,,1,,0,0,0,0,0,0,0,0,1,0,1,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,,0,0,1,2,0,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Hannah,Snickers Football TVC with Promotion,Snickers,Russia,2019,2018,Confectionary,BBDO,Sports Fan 1,Sports fan,1,4,,2,Masculine,0,0,,1,,0,0,0,0,0,0,0,0,1,0,0,0,1,Cheering for sports,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,,0,0,0,3,0,0,1,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Hannah,Snickers Football TVC with Promotion,Snickers,Russia,2019,2018,Confectionary,BBDO,Musician,Musician,1,7,,2,Masculine,0,0,,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,Playing guitar/singing,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,,0,0,0,2,0,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Hannah,Snickers Football TVC with Promotion,Snickers,Russia,2019,2018,Confectionary,BBDO,Sports Fan 3,Man who turned into musician,1,4,,2,Masculine,0,0,,1,,0,0,0,0,0,0,0,0,1,0,1,0,1,Cheering for sports,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,,0,0,0,3,0,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Pamela,The Date (:15),Snickers,Germany,2019,2019,Confectionary,BBDO,Girl on date,,2,3,,1,Feminine,0,0,,1,,0,0,0,0,0,0,0,0,1,0,1,0,1,Kissing,1,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,,0,0,3,2,0,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Pamela,The Date (:15),Snickers,Germany,2019,2019,Confectionary,BBDO,Boy on date,,2,3,,2,Masculine,0,0,,1,,0,0,0,0,0,0,0,0,1,0,1,0,1,Kissing,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,,0,0,3,2,0,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Pamela,The Date V1 (:06),Snickers,Germany,2019,2019,Confectionary,BBDO,Girl on date,,2,3,,1,Feminine,0,0,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,,0,0,3,2,0,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Pamela,The Date V1 (:06),Snickers,Germany,2019,2019,Confectionary,BBDO,Boy on date,,2,3,,2,Masculine,0,0,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,,0,0,3,2,0,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Pamela,The Date V2 (:06),Snickers,Germany,2019,2019,Confectionary,BBDO,Girl on date,,2,3,,1,Feminine,0,0,,1,,0,0,0,0,0,0,0,0,1,0,1,0,1,Kissing,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,,0,0,3,2,0,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Pamela,The Date V2 (:06),Snickers,Germany,2019,2019,Confectionary,BBDO,Boy on date,,2,3,,2,Masculine,0,0,,1,,0,0,0,0,0,0,0,0,1,0,1,0,1,Kissing,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,,0,0,3,2,0,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Melanie,Pingpong (:15),Snickers,China,2019,2019,Confectionary,BBDO,Coach,Red,1,6,,2,Masculine,0,0,,5,,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,,0,0,0,0,1,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Hannah,Ramadan (:45),Snickers,Indonesia,2018,2018,Confectionary,BBDO,Man 5,Man working,2,5,,2,Masculine,0,0,,5,,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,2,0,1,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Hannah,Ramadan (:45),Snickers,Indonesia,2018,2018,Confectionary,BBDO,Man 3,Man working,2,5,,2,Masculine,0,0,,5,,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,2,0,1,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Hannah,Ramadan (:45),Snickers,Indonesia,2018,2018,Confectionary,BBDO,Man 2,Man working,2,5,,2,Masculine,0,0,,5,,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,2,0,1,1,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Hannah,Ramadan (:45),Snickers,Indonesia,2018,2018,Confectionary,BBDO,Man 4,Man working,2,5,,2,Masculine,0,0,,5,,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,2,0,1,1,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Hannah,Ramadan (:45),Snickers,Indonesia,2018,2018,Confectionary,BBDO,Woman 1,Woman in grey head scarf,2,5,,1,Feminine,0,0,,5,,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,2,0,1,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Hannah,Ramadan (:45),Snickers,Indonesia,2018,2018,Confectionary,BBDO,Woman 2,Woman in black blazer,2,5,,1,Feminine,0,0,,5,,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,2,0,1,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Sarah,Hunger Bars - Social Video V3,Snickers,Philippines,2020,2020,Confectionary,BBDO,Hungry Man,navy blue shirt,2,4,,2,10,0,0,,4,,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,background is blurry so it's unclear what the location is,0,0,,0,0,0,1,9,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Sarah,Snickers EBA Race,Snickers,Russia,2020,2020,Confectionary,BBDO,Man on electric unicycle,lime green hoodie,2,3,,2,10,0,0,,1,,0,0,0,0,0,0,0,0,0,0,1,0,1,riding a unicycle,0,0,0,0,0,0,0,0,0,0,0,0,1,shake park,0,0,,0,0,0,0,9,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Sarah,Snickers EBA Race,Snickers,Russia,2020,2020,Confectionary,BBDO,Woman with Snickers Bar,Blonde woman in yellow jacket,1,4,,1,10,0,0,,1,,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,shake park,0,0,,0,0,0,0,9,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Pamela,PLACE CLAPPER,Snickers,United States,2020,2020,Confectionary,The Hive,Man wearing blue,"Wearing blue long sleeve button down shirt, has dark hair and beard",2,4,,2,10,0,0,,2,,0,0,0,0,0,0,0,0,0,0,0,0,1,Cheering,0,0,0,0,0,0,0,0,0,0,0,0,1,Airplane,0,0,,0,0,0,0,0,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
CEspinoza,SWEATER,Snickers,United States,2020,2020,Confectionary,The Hive,Woman with ugly sweater,Woman with ugly sweater,2,4,,1,10,0,0,,1,,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,photo booth,0,0,,1,0,0,2,0,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
CEspinoza,Chambelan ,Snickers,N/A,2018,2019,Confectionary,Third Ear - Hipanic Versions,Boy Dancing,Boy Dancing,2,3,,2,10,0,0,,2,,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,dance hall,0,0,,0,0,0,2,0,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
CEspinoza,SWEATER,Snickers,United States,2020,2020,Confectionary,The Hive,Man with ugly sweater,Man with ugly sweater,2,4,,2,10,0,0,,1,,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,photo booth,0,0,,0,0,0,2,0,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
CAckel,First Visitors,Snickers,United States,2020,2020,Confectionary,BBDO,Host,underware,1,5,,2,10,0,0,,3,,0,0,0,0,0,0,0,0,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,covered patio,1,1,,0,0,0,3,0,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
CEspinoza,Chambelan ,Snickers,N/A,2018,2019,Confectionary,Third Ear - Hipanic Versions,Boy dancing erratically,Boy dancing erratically,2,3,,2,10,0,0,,2,,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,dance hall,0,0,,0,0,0,0,0,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Melanie,Hunger Bars - Social Video V1,Snickers,Philippines,2020,2020,Confectionary,BBDO,man 1,curly black hair wide nose,2,3,,2,10,0,0,,5,,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,nowhere/in front of graphics,0,0,,0,0,0,0,0,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Melanie,Hunger Bars - Social Video V1,Snickers,Philippines,2020,2020,Confectionary,BBDO,man 2,wavy black hair ,2,3,,2,10,0,0,,5,,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,nowhere/in front of graphics,0,0,,0,0,0,0,0,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
CAckel,First Visitors,Snickers,United States,2020,2020,Confectionary,BBDO,Hostess,serving drinks,1,5,,1,10,0,0,,3,,0,0,0,0,0,0,0,0,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,covered patio,0,0,,0,0,0,0,0,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
CAckel,First Visitors,Snickers,United States,2020,2020,Confectionary,BBDO,Lisa,female guest,1,5,,1,10,0,0,,5,,0,0,0,0,0,0,0,0,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,covered patio,0,0,,0,0,0,0,0,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Romeo,Snickers - New Year,Snickers,Russia,2020,2020,Confectionary,BBDO,Blonde Announcer,blonde man on phone in blue top,1,4,,2,10,0,0,,1,,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,studio/on phone,0,0,,0,0,0,2,0,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,
Romeo,Airman (:15),Snickers,China,2019,2019,Confectionary,BBDO,Airman,airman dancer in blue,1,4,,2,10,0,0,,5,,0,0,0,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,concert venue,0,0,,0,0,0,2,1,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,
Romeo,Airman (:15),Snickers,China,2019,2019,Confectionary,BBDO,Dancer #3,background dancer that is male,2,4,,2,10,0,0,,5,,0,0,0,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,concert venue,0,0,,0,0,0,0,1,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,
Romeo,Snickers New Year - Shcherbakov,Snickers,Russia,2020,2020,Confectionary,BBDO,Man #1,blonde guy with blue sweater on,1,4,,2,10,0,0,,1,,0,0,0,0,0,0,0,0,0,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,studio/on set,0,0,,0,0,0,0,0,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,
Pamela,Confused,Snickers,Arabia,2019,2019,Confectionary,BBDO,Bald man,,1,5,,2,Masculine,0,0,,6,,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,1,Therapy group,0,0,,0,0,3,3,0,1,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Melanie,Breaking (:15),Snickers,China,2019,2019,Confectionary,BBDO,Old man,on ground,1,7,,2,Masculine,0,0,,5,,0,0,0,0,0,0,0,0,0,0,0,0,1,break dancing,0,0,0,0,0,0,0,0,0,0,0,0,1,venue,0,0,,0,0,0,0,0,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Pamela,Confused,Snickers,Arabia,2019,2019,Confectionary,BBDO,Man with curly hair,,2,4,,2,Masculine,0,0,,6,,0,0,0,0,0,0,0,0,1,1,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,1,Therapy group,0,0,,0,0,3,0,0,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Pamela,Confused,Snickers,Arabia,2019,2019,Confectionary,BBDO,Girl wearing earrings,,2,4,,1,Feminine,0,0,,6,,0,0,0,0,0,0,0,0,1,1,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,1,Therapy group,0,0,,0,0,3,0,0,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Pamela,Confused,Snickers,Arabia,2019,2019,Confectionary,BBDO,Woman wearing denim jacket,,2,5,,1,Feminine,0,0,,3,,0,0,0,0,0,0,0,0,1,1,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,1,Therapy group,0,0,,0,0,3,0,0,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Pamela,Confused,Snickers,Arabia,2019,2019,Confectionary,BBDO,Man in plaid,,2,4,,2,Masculine,0,0,,3,,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,1,Therapy group,0,0,,0,0,3,0,0,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Pamela,Hunger makes you dramatic - Take comfort in snickers peanut butter,Snickers,Arabia,2019,2019,Confectionary,BBDO,Man reading newspaper,,2,8,,2,Masculine,0,0,,6,,0,0,0,0,0,0,0,1,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,Barbershop,0,0,,0,0,3,0,0,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Hannah,Ramadan (:45),Snickers,Indonesia,2018,2018,Confectionary,BBDO,Man 6,Man eating dinner,2,5,,2,Masculine,0,0,,5,,0,0,0,0,0,0,0,0,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,Dining room,0,0,,0,0,0,0,0,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Hannah,Ramadan (:45),Snickers,Indonesia,2018,2018,Confectionary,BBDO,Man 1,Man eating dinner,2,5,,2,Masculine,0,0,,5,,0,0,0,0,0,0,0,0,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,Dining room,0,0,,0,0,0,0,0,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Pamela,Hunger makes you dramatic - Take comfort in snickers peanut butter,Snickers,Arabia,2019,2019,Confectionary,BBDO,Man talking to himself,,1,4,,2,Masculine,0,0,,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,Talking to himself in mirror,0,0,0,0,0,0,0,0,0,0,0,0,1,Barbershop,0,0,,0,0,1,3,0,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Pamela,Confused,Snickers,Arabia,2019,2019,Confectionary,BBDO,Group leader,,2,4,,2,Masculine,0,0,,6,,0,0,0,0,0,0,0,0,1,1,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,1,Therapy group,0,0,,0,0,3,0,1,1,1,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Pamela,Hunger makes you dramatic - Take comfort in snickers peanut butter,Snickers,Arabia,2019,2019,Confectionary,BBDO,Barber,,1,6,,2,Masculine,0,0,,6,,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,Barbershop,0,0,,0,0,3,0,1,1,1,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Pamela,Hunger makes you dramatic - Take comfort in snickers peanut butter,Snickers,Arabia,2019,2019,Confectionary,BBDO,Young barber,,2,4,,2,Masculine,0,0,,6,,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,Barbershop,0,0,,0,0,3,0,1,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Pamela,News Debate,Snickers,India,2019,2019,Confectionary,BBDO,Reporter in suit,,2,7,,2,Masculine,0,0,,7,,0,0,0,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,Newsroom set,0,0,,0,0,3,0,1,1,1,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Hannah,Snickers Big Mistake (:51/:36),Snickers,France,2019,2019,Confectionary,BBDO,Snickers Worker 1,Man who tastes Snickers,1,5,,2,Masculine,0,0,,1,,0,0,0,0,0,0,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,Factory,0,0,,0,0,2,0,1,1,1,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Pamela,News Debate,Snickers,India,2019,2019,Confectionary,BBDO,Man eating Snickers,,1,6,,2,Masculine,0,0,,7,,0,0,0,0,0,0,0,1,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,Newsroom set,0,0,,0,0,1,3,1,1,1,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Pamela,News Debate,Snickers,India,2019,2019,Confectionary,BBDO,Reporter,,1,6,,2,Masculine,0,0,,7,,0,0,0,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,Newsroom set,0,0,,0,0,3,3,1,1,1,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Pamela,News Debate,Snickers,India,2019,2019,Confectionary,BBDO,Waiter,,1,4,,2,Masculine,0,0,,7,,0,0,0,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,Newsroom set,0,0,,0,0,3,3,1,1,1,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Hannah,Snickers Big Mistake (:51/:36),Snickers,France,2019,2019,Confectionary,BBDO,Snickers Worker 2,Man who screws up Snickers batch,1,5,,2,Masculine,0,0,,1,,0,0,0,0,0,0,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,Factory,0,0,,0,0,1,2,1,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
